OBJID,Predicted_Type,p_ELLIPTICAL,p_SPIRAL
587731186742132864,ELLIPTICAL,0.6148270964622498,0.38517290353775024
587731186742395008,ELLIPTICAL,0.6111455261707306,0.3888544738292694
587731186742395008,ELLIPTICAL,0.6143157184123993,0.3856842815876007
587731186742788096,ELLIPTICAL,0.6183752119541168,0.3816247880458832
587731186743181440,ELLIPTICAL,0.6108109354972839,0.38918906450271606
587731186744033408,ELLIPTICAL,0.6142016351222992,0.3857983648777008
587731186744033536,ELLIPTICAL,0.6162202954292297,0.38377970457077026
587731186744230016,ELLIPTICAL,0.615068256855011,0.384931743144989
587731186746523776,ELLIPTICAL,0.613041877746582,0.38695812225341797
587731186746523776,ELLIPTICAL,0.6165676414966583,0.3834323585033417
587731186746785920,ELLIPTICAL,0.6171810328960419,0.38281896710395813
587731186746916992,ELLIPTICAL,0.6180215179920197,0.38197848200798035
587731186747179136,ELLIPTICAL,0.6167559325695038,0.3832440674304962
587731186747179136,ELLIPTICAL,0.6139412224292755,0.3860587775707245
587731186747244672,ELLIPTICAL,0.6140238642692566,0.3859761357307434
587731186747244672,ELLIPTICAL,0.6173794567584991,0.38262054324150085
587731187265044736,ELLIPTICAL,0.616045206785202,0.383954793214798
587731187265044736,ELLIPTICAL,0.6153832674026489,0.3846167325973511
587731187265044736,ELLIPTICAL,0.6163018345832825,0.38369816541671753
587731187265044736,ELLIPTICAL,0.616722047328949,0.383277952671051
587731187265437952,ELLIPTICAL,0.6164990663528442,0.38350093364715576
587731187266093312,ELLIPTICAL,0.6154093146324158,0.38459068536758423
587731187266682880,ELLIPTICAL,0.6138160526752472,0.3861839473247528
587731187267666304,ELLIPTICAL,0.6179475784301758,0.3820524215698242
587731187267731584,ELLIPTICAL,0.6169614791870117,0.3830385208129883
587731187267731584,ELLIPTICAL,0.6147323846817017,0.38526761531829834
587731187267862784,ELLIPTICAL,0.6177490651607513,0.38225093483924866
587731187268256000,ELLIPTICAL,0.6142346262931824,0.3857653737068176
587731187268321408,ELLIPTICAL,0.6136143207550049,0.3863856792449951
587731187269107968,ELLIPTICAL,0.6133000254631042,0.38669997453689575
587731187269435648,ELLIPTICAL,0.6136641502380371,0.3863358497619629
587731187269501184,ELLIPTICAL,0.6116298735141754,0.3883701264858246
587731187269632256,ELLIPTICAL,0.613694965839386,0.386305034160614
587731187270353152,ELLIPTICAL,0.6209900677204132,0.3790099322795868
587731187270484096,ELLIPTICAL,0.614253580570221,0.38574641942977905
587731187270549504,ELLIPTICAL,0.6134328544139862,0.3865671455860138
587731187271663744,ELLIPTICAL,0.6108516752719879,0.3891483247280121
587731187273368064,ELLIPTICAL,0.6143771708011627,0.3856228291988373
587731187273629824,ELLIPTICAL,0.6139483153820038,0.3860516846179962
587731187273760768,ELLIPTICAL,0.6113175749778748,0.38868242502212524
587731187274023168,ELLIPTICAL,0.6164379119873047,0.3835620880126953
587731187274875136,ELLIPTICAL,0.6137279868125916,0.38627201318740845
587731187275399296,ELLIPTICAL,0.6136973798274994,0.3863026201725006
587731187275726848,ELLIPTICAL,0.6159915030002594,0.3840084969997406
587731187275792640,ELLIPTICAL,0.6139312088489532,0.38606879115104675
587731187275923712,ELLIPTICAL,0.6107446849346161,0.3892553150653839
587731187276775552,ELLIPTICAL,0.6148785352706909,0.3851214647293091
587731187277365376,ELLIPTICAL,0.6102956235408783,0.3897043764591217
587731187277627648,ELLIPTICAL,0.6167291402816772,0.38327085971832275
587731187277627648,ELLIPTICAL,0.613709956407547,0.386290043592453
587731187277627648,ELLIPTICAL,0.6096326410770416,0.3903673589229584
587731187277889664,ELLIPTICAL,0.6092942655086517,0.39070573449134827
587731187277955200,ELLIPTICAL,0.6169539988040924,0.3830460011959076
587731187278479488,ELLIPTICAL,0.6152627766132355,0.3847372233867645
587731187279069440,ELLIPTICAL,0.6151017248630524,0.38489827513694763
587731187279134976,ELLIPTICAL,0.6136926114559174,0.38630738854408264
587731187279200384,ELLIPTICAL,0.6201707422733307,0.3798292577266693
587731187279331456,ELLIPTICAL,0.613697737455368,0.38630226254463196
587731187279593600,ELLIPTICAL,0.61556276679039,0.38443723320961
587731187280183296,ELLIPTICAL,0.6126946806907654,0.3873053193092346
587731187280183296,ELLIPTICAL,0.6145719587802887,0.3854280412197113
587731187280838912,ELLIPTICAL,0.6153923869132996,0.38460761308670044
587731187281887360,ELLIPTICAL,0.6149387061595917,0.3850612938404083
587731187282215168,ELLIPTICAL,0.6154892444610596,0.38451075553894043
587731187283394560,ELLIPTICAL,0.608678549528122,0.39132145047187805
587731187283394688,ELLIPTICAL,0.6140165328979492,0.3859834671020508
587731187283591168,ELLIPTICAL,0.6145617961883545,0.3854382038116455
587731187283656832,ELLIPTICAL,0.6115166544914246,0.38848334550857544
587731187283722368,ELLIPTICAL,0.6127869486808777,0.3872130513191223
587731187283722368,ELLIPTICAL,0.6177336871623993,0.3822663128376007
587731187283787776,ELLIPTICAL,0.6141116619110107,0.38588833808898926
587731187283787904,ELLIPTICAL,0.6151103973388672,0.3848896026611328
587731187283787904,ELLIPTICAL,0.611577033996582,0.38842296600341797
587731187283787904,ELLIPTICAL,0.616644948720932,0.383355051279068
587731187283787904,ELLIPTICAL,0.6061502993106842,0.3938497006893158
587731187283788032,ELLIPTICAL,0.6203021109104156,0.37969788908958435
587731187283853440,ELLIPTICAL,0.6095535159111023,0.3904464840888977
587731187283918976,ELLIPTICAL,0.6179307401180267,0.38206925988197327
587731187531579648,ELLIPTICAL,0.6091101467609406,0.39088985323905945
587731187797262720,ELLIPTICAL,0.6148669123649597,0.3851330876350403
587731187797983360,ELLIPTICAL,0.6104134321212769,0.38958656787872314
587731187799097600,ELLIPTICAL,0.6105768978595734,0.38942310214042664
587731187799228672,ELLIPTICAL,0.6181441247463226,0.38185587525367737
587731187800211712,ELLIPTICAL,0.6132142245769501,0.3867857754230499
587731187800277248,ELLIPTICAL,0.6168422102928162,0.38315778970718384
587731187800342784,ELLIPTICAL,0.6140542030334473,0.38594579696655273
587731187801063936,ELLIPTICAL,0.6130924820899963,0.38690751791000366
587731187801587968,ELLIPTICAL,0.6143147945404053,0.3856852054595947
587731187801653504,ELLIPTICAL,0.6136810779571533,0.3863189220428467
587731187801850112,ELLIPTICAL,0.6190731227397919,0.38092687726020813
587731187802112000,ELLIPTICAL,0.6121994256973267,0.38780057430267334
587731187802177536,ELLIPTICAL,0.6185697913169861,0.3814302086830139
587731187802308608,ELLIPTICAL,0.6185316145420074,0.38146838545799255
587731187802505216,ELLIPTICAL,0.6135111153125763,0.3864888846874237
587731187803095296,ELLIPTICAL,0.6210417449474335,0.37895825505256653
587731187803095296,ELLIPTICAL,0.616027444601059,0.38397255539894104
587731187803160832,ELLIPTICAL,0.6128477454185486,0.3871522545814514
587731187803226240,ELLIPTICAL,0.6164437532424927,0.3835562467575073
587731187803816192,ELLIPTICAL,0.6152626574039459,0.3847373425960541
587731187803947008,ELLIPTICAL,0.6106768548488617,0.3893231451511383
587731187804209408,ELLIPTICAL,0.6147534847259521,0.38524651527404785
587731187804274816,ELLIPTICAL,0.6107175350189209,0.3892824649810791
587731187804537088,ELLIPTICAL,0.6114743053913116,0.38852569460868835
587731187804668032,ELLIPTICAL,0.6181409955024719,0.3818590044975281
587731187804798976,ELLIPTICAL,0.6150149703025818,0.3849850296974182
587731187804995840,ELLIPTICAL,0.6125258207321167,0.3874741792678833
587731187805126784,ELLIPTICAL,0.6184433996677399,0.38155660033226013
587731187805257856,ELLIPTICAL,0.609250009059906,0.390749990940094
587731187805257984,ELLIPTICAL,0.6143118143081665,0.3856881856918335
587731187805323392,ELLIPTICAL,0.6178729236125946,0.3821270763874054
587731187805323392,ELLIPTICAL,0.6140680909156799,0.38593190908432007
587731187805323392,ELLIPTICAL,0.6143079698085785,0.3856920301914215
587731187805388928,ELLIPTICAL,0.6148113012313843,0.3851886987686157
587731187805913344,ELLIPTICAL,0.612937718629837,0.38706228137016296
587731187805978624,ELLIPTICAL,0.6231957674026489,0.3768042325973511
587731187805978880,ELLIPTICAL,0.6171663701534271,0.3828336298465729
587731187806044160,ELLIPTICAL,0.6128333508968353,0.3871666491031647
587731187806044160,ELLIPTICAL,0.6172717213630676,0.3827282786369324
587731187806044160,ELLIPTICAL,0.6114999949932098,0.38850000500679016
587731187806044288,ELLIPTICAL,0.6091966032981873,0.39080339670181274
587731187806044416,ELLIPTICAL,0.6141986548900604,0.3858013451099396
587731187806634240,ELLIPTICAL,0.6133828461170197,0.38661715388298035
587731187807027328,ELLIPTICAL,0.6157626807689667,0.3842373192310333
587731187807289472,ELLIPTICAL,0.6149679720401764,0.3850320279598236
587731187807420672,ELLIPTICAL,0.6117044985294342,0.3882955014705658
587731187807813888,ELLIPTICAL,0.6117134690284729,0.3882865309715271
587731187807813888,ELLIPTICAL,0.6167413592338562,0.3832586407661438
587731187807813888,ELLIPTICAL,0.6147881746292114,0.3852118253707886
587731187808076032,ELLIPTICAL,0.6166335046291351,0.38336649537086487
587731187808469120,ELLIPTICAL,0.6133629977703094,0.38663700222969055
587731187808469248,ELLIPTICAL,0.6191229522228241,0.3808770477771759
587731187808600064,ELLIPTICAL,0.6167993545532227,0.38320064544677734
587731187809058944,ELLIPTICAL,0.6154643595218658,0.38453564047813416
587731187809845504,ELLIPTICAL,0.6142700612545013,0.38572993874549866
587731187810566272,ELLIPTICAL,0.6126343607902527,0.3873656392097473
587731187810631808,ELLIPTICAL,0.6159011721611023,0.3840988278388977
587731187810893952,ELLIPTICAL,0.6113732755184174,0.38862672448158264
587731187811418240,ELLIPTICAL,0.615980863571167,0.384019136428833
587731187811418240,ELLIPTICAL,0.613529235124588,0.386470764875412
587731187811614848,ELLIPTICAL,0.6095333993434906,0.3904666006565094
587731187811680512,ELLIPTICAL,0.6124708652496338,0.3875291347503662
587731187811746048,ELLIPTICAL,0.6141284108161926,0.3858715891838074
587731187811811456,ELLIPTICAL,0.6094775497913361,0.39052245020866394
587731187811811456,ELLIPTICAL,0.613403707742691,0.38659629225730896
587731187811811456,ELLIPTICAL,0.6118583381175995,0.3881416618824005
587731187811811456,ELLIPTICAL,0.6136971414089203,0.3863028585910797
587731187811811456,ELLIPTICAL,0.6134446561336517,0.38655534386634827
587731187811811456,ELLIPTICAL,0.6115254759788513,0.3884745240211487
587731187811876992,ELLIPTICAL,0.6133348345756531,0.3866651654243469
587731187811876992,ELLIPTICAL,0.6154507100582123,0.3845492899417877
587731187811942528,ELLIPTICAL,0.6137194633483887,0.38628053665161133
587731187811942528,ELLIPTICAL,0.6152773201465607,0.38472267985343933
587731187811942656,ELLIPTICAL,0.6165151596069336,0.3834848403930664
587731187812008064,ELLIPTICAL,0.6133503317832947,0.3866496682167053
587731187812008192,ELLIPTICAL,0.618646889925003,0.38135311007499695
587731187812073472,ELLIPTICAL,0.6143209636211395,0.3856790363788605
587731187812073600,ELLIPTICAL,0.6144172847270966,0.38558271527290344
587731187812728960,ELLIPTICAL,0.6138067543506622,0.38619324564933777
587731187812859904,ELLIPTICAL,0.6141905188560486,0.3858094811439514
587731187812860160,ELLIPTICAL,0.6182056069374084,0.38179439306259155
587731187812860160,ELLIPTICAL,0.612961083650589,0.387038916349411
587731187812860160,ELLIPTICAL,0.6173836290836334,0.3826163709163666
587731187812925568,ELLIPTICAL,0.6117616891860962,0.3882383108139038
587731187813056640,ELLIPTICAL,0.6140832901000977,0.38591670989990234
587731187813187712,ELLIPTICAL,0.6151813566684723,0.3848186433315277
587731187813515392,ELLIPTICAL,0.6126731336116791,0.3873268663883209
587731187813712000,ELLIPTICAL,0.6147669851779938,0.3852330148220062
587731187814432896,ELLIPTICAL,0.6144081950187683,0.3855918049812317
587731187814563968,ELLIPTICAL,0.6085070073604584,0.3914929926395416
587731187814629504,ELLIPTICAL,0.6150968074798584,0.3849031925201416
587731187814826112,ELLIPTICAL,0.6176812946796417,0.3823187053203583
587731187814891648,ELLIPTICAL,0.6161985099315643,0.38380149006843567
587731187814891648,ELLIPTICAL,0.610002189874649,0.38999781012535095
587731187815153792,ELLIPTICAL,0.6123456954956055,0.38765430450439453
587731187815284736,ELLIPTICAL,0.6191713213920593,0.3808286786079407
587731187815415936,ELLIPTICAL,0.6154986619949341,0.3845013380050659
587731187816005760,ELLIPTICAL,0.6139972507953644,0.3860027492046356
587731187816071296,ELLIPTICAL,0.6137783825397491,0.38622161746025085
587731187816202240,ELLIPTICAL,0.6141781508922577,0.3858218491077423
587731187816333440,ELLIPTICAL,0.6097525060176849,0.39024749398231506
587731187816398976,ELLIPTICAL,0.6138737797737122,0.38612622022628784
587731187816595584,ELLIPTICAL,0.6123319566249847,0.38766804337501526
587731187817054336,ELLIPTICAL,0.6121836006641388,0.3878163993358612
587731187817119872,ELLIPTICAL,0.6176608204841614,0.3823391795158386
587731187817250944,ELLIPTICAL,0.6132766604423523,0.3867233395576477
587731187817382016,ELLIPTICAL,0.6154396533966064,0.38456034660339355
587731187818102912,ELLIPTICAL,0.6118389070034027,0.3881610929965973
587731187818102912,ELLIPTICAL,0.6163222789764404,0.38367772102355957
587731187818102912,ELLIPTICAL,0.6217746436595917,0.3782253563404083
587731187819085824,ELLIPTICAL,0.6140041947364807,0.3859958052635193
587731187820134400,ELLIPTICAL,0.6088222563266754,0.3911777436733246
587731187820462208,ELLIPTICAL,0.613097220659256,0.386902779340744
587731498650697728,ELLIPTICAL,0.6129592061042786,0.38704079389572144
587731499182915712,ELLIPTICAL,0.6130605936050415,0.3869394063949585
587731499184423040,ELLIPTICAL,0.6151773929595947,0.3848226070404053
587731499185864832,ELLIPTICAL,0.6119947731494904,0.38800522685050964
587731499185864832,ELLIPTICAL,0.6143822968006134,0.3856177031993866
587731499186585728,ELLIPTICAL,0.6119270920753479,0.3880729079246521
587731499186847872,ELLIPTICAL,0.6128278970718384,0.3871721029281616
587731499187962112,ELLIPTICAL,0.6136930286884308,0.3863069713115692
587731499188027648,ELLIPTICAL,0.6153147518634796,0.3846852481365204
587731499721556096,ELLIPTICAL,0.6093364953994751,0.3906635046005249
587731499725488256,ELLIPTICAL,0.6121177673339844,0.3878822326660156
587731499725750400,ELLIPTICAL,0.6140886843204498,0.38591131567955017
587731500258492544,ELLIPTICAL,0.6162009537220001,0.3837990462779999
587731500258492544,ELLIPTICAL,0.613821417093277,0.386178582906723
587731500260458624,ELLIPTICAL,0.6145492196083069,0.3854507803916931
587731500260589696,ELLIPTICAL,0.6149635314941406,0.3850364685058594
587731500261638272,ELLIPTICAL,0.6168237030506134,0.3831762969493866
587731500263538688,ELLIPTICAL,0.6150195598602295,0.3849804401397705
587731500263538816,ELLIPTICAL,0.6105397045612335,0.3894602954387665
587731500263604352,ELLIPTICAL,0.6162791848182678,0.3837208151817322
587731500263669888,ELLIPTICAL,0.6137286722660065,0.38627132773399353
587731500263670016,ELLIPTICAL,0.6129436790943146,0.3870563209056854
587731500795428864,ELLIPTICAL,0.6153464615345001,0.3846535384654999
587731500798771328,ELLIPTICAL,0.613845944404602,0.38615405559539795
587731500799492352,ELLIPTICAL,0.6118535101413727,0.3881464898586273
587731500799950976,ELLIPTICAL,0.6157763600349426,0.3842236399650574
587731500800212992,ELLIPTICAL,0.6081549823284149,0.3918450176715851
587731501330071680,ELLIPTICAL,0.6091964244842529,0.39080357551574707
587731501330923776,ELLIPTICAL,0.6115143001079559,0.38848569989204407
587731501334069376,ELLIPTICAL,0.6075592041015625,0.3924407958984375
587731511530750080,ELLIPTICAL,0.6147333383560181,0.38526666164398193
587731511530881152,ELLIPTICAL,0.6149826645851135,0.3850173354148865
587731511530881152,ELLIPTICAL,0.6122379302978516,0.38776206970214844
587731511530946688,ELLIPTICAL,0.6137183904647827,0.3862816095352173
587731511530946688,ELLIPTICAL,0.6126027703285217,0.38739722967147827
587731511531208832,ELLIPTICAL,0.6150830686092377,0.38491693139076233
587731511531405440,ELLIPTICAL,0.6176592111587524,0.38234078884124756
587731511531470976,ELLIPTICAL,0.6129495799541473,0.38705042004585266
587731511531929856,ELLIPTICAL,0.6106192171573639,0.3893807828426361
587731511532060672,ELLIPTICAL,0.6130242049694061,0.38697579503059387
587731511532388480,ELLIPTICAL,0.6160469055175781,0.3839530944824219
587731511532388480,ELLIPTICAL,0.6170485615730286,0.38295143842697144
587731511532454016,ELLIPTICAL,0.6147349178791046,0.3852650821208954
587731511532847232,ELLIPTICAL,0.6171655058860779,0.3828344941139221
587731511533043712,ELLIPTICAL,0.6138341724872589,0.3861658275127411
587731511533371392,ELLIPTICAL,0.6147710084915161,0.3852289915084839
587731511534092288,ELLIPTICAL,0.61924809217453,0.38075190782546997
587731511534157952,ELLIPTICAL,0.6146413087844849,0.38535869121551514
587731511534944256,ELLIPTICAL,0.6124249994754791,0.3875750005245209
587731511535337600,ELLIPTICAL,0.6169284880161285,0.38307151198387146
587731511537041536,ELLIPTICAL,0.6166886687278748,0.38331133127212524
587731511537172608,ELLIPTICAL,0.6110501289367676,0.3889498710632324
587731511537369344,ELLIPTICAL,0.6144295036792755,0.3855704963207245
587731511537631360,ELLIPTICAL,0.6213308274745941,0.3786691725254059
587731511537631360,ELLIPTICAL,0.6174648106098175,0.3825351893901825
587731511538024576,ELLIPTICAL,0.6147845685482025,0.3852154314517975
587731511538155776,ELLIPTICAL,0.6167425215244293,0.3832574784755707
587731511538286720,ELLIPTICAL,0.6196291744709015,0.3803708255290985
587731511538286720,ELLIPTICAL,0.6146399676799774,0.3853600323200226
587731511538352128,ELLIPTICAL,0.6131509840488434,0.3868490159511566
587731511538352256,ELLIPTICAL,0.6140586733818054,0.3859413266181946
587731511540056192,ELLIPTICAL,0.6152744889259338,0.38472551107406616
587731511541563392,ELLIPTICAL,0.6151940524578094,0.38480594754219055
587731511542087808,ELLIPTICAL,0.6142313182353973,0.38576868176460266
587731511542153344,ELLIPTICAL,0.6130194962024689,0.38698050379753113
587731511544512640,ELLIPTICAL,0.6125275790691376,0.3874724209308624
587731511544643712,ELLIPTICAL,0.6164003610610962,0.3835996389389038
587731511544905728,ELLIPTICAL,0.6120863258838654,0.38791367411613464
587731511544905856,ELLIPTICAL,0.6111679375171661,0.38883206248283386
587731511544905856,ELLIPTICAL,0.6168490946292877,0.3831509053707123
587731511545626752,ELLIPTICAL,0.6136514842510223,0.38634851574897766
587731511545757824,ELLIPTICAL,0.6131530404090881,0.38684695959091187
587731511545757824,ELLIPTICAL,0.6137756705284119,0.38622432947158813
587731511545757824,ELLIPTICAL,0.6095057725906372,0.3904942274093628
587731511546282112,ELLIPTICAL,0.6116064488887787,0.3883935511112213
587731511546347648,ELLIPTICAL,0.6157236993312836,0.38427630066871643
587731511547330688,ELLIPTICAL,0.6146756708621979,0.3853243291378021
587731511548838144,ELLIPTICAL,0.6147313416004181,0.3852686583995819
587731511549100160,ELLIPTICAL,0.6139707565307617,0.3860292434692383
587731511549231232,ELLIPTICAL,0.6110022366046906,0.38899776339530945
587731511549231232,ELLIPTICAL,0.6099636554718018,0.39003634452819824
587731512067293312,ELLIPTICAL,0.6136278808116913,0.3863721191883087
587731512067489920,ELLIPTICAL,0.6132799983024597,0.3867200016975403
587731512067620992,ELLIPTICAL,0.6195088922977448,0.38049110770225525
587731512067620992,ELLIPTICAL,0.6108126044273376,0.38918739557266235
587731512067621120,ELLIPTICAL,0.6168635189533234,0.38313648104667664
587731512067752064,ELLIPTICAL,0.613202691078186,0.38679730892181396
587731512067948800,ELLIPTICAL,0.6114081740379333,0.38859182596206665
587731512068407424,ELLIPTICAL,0.6161470115184784,0.3838529884815216
587731512068866048,ELLIPTICAL,0.611432284116745,0.388567715883255
587731512068866048,ELLIPTICAL,0.6134646236896515,0.3865353763103485
587731512069521536,ELLIPTICAL,0.6168713569641113,0.38312864303588867
587731512069587072,ELLIPTICAL,0.6118090748786926,0.3881909251213074
587731512069587072,ELLIPTICAL,0.6138950884342194,0.38610491156578064
587731512069587072,ELLIPTICAL,0.6154336929321289,0.3845663070678711
587731512069914752,ELLIPTICAL,0.6154114007949829,0.3845885992050171
587731512069914752,ELLIPTICAL,0.6155548691749573,0.3844451308250427
587731512069980416,ELLIPTICAL,0.6150937080383301,0.3849062919616699
587731512070111360,ELLIPTICAL,0.6155736148357391,0.38442638516426086
587731512071028864,ELLIPTICAL,0.6128892302513123,0.38711076974868774
587731512071028864,ELLIPTICAL,0.6127899289131165,0.38721007108688354
587731512071094400,ELLIPTICAL,0.6103303730487823,0.38966962695121765
587731512071291008,ELLIPTICAL,0.6113362908363342,0.38866370916366577
587731512072339584,ELLIPTICAL,0.6159021556377411,0.3840978443622589
587731512073388032,ELLIPTICAL,0.6153270602226257,0.38467293977737427
587731512073453696,ELLIPTICAL,0.6148576140403748,0.38514238595962524
587731512073584768,ELLIPTICAL,0.6130335628986359,0.38696643710136414
587731512073650304,ELLIPTICAL,0.6122298836708069,0.3877701163291931
587731512074305664,ELLIPTICAL,0.6129766404628754,0.38702335953712463
587731512074436736,ELLIPTICAL,0.617815762758255,0.382184237241745
587731512074567808,ELLIPTICAL,0.6114528179168701,0.3885471820831299
587731512074567808,ELLIPTICAL,0.6137808561325073,0.3862191438674927
587731512075223424,ELLIPTICAL,0.6181029379367828,0.38189706206321716
587731512075747456,ELLIPTICAL,0.6127493679523468,0.3872506320476532
587731512075878784,ELLIPTICAL,0.6145773828029633,0.38542261719703674
587731512077123712,ELLIPTICAL,0.611557126045227,0.38844287395477295
587731512078631040,ELLIPTICAL,0.6145852506160736,0.3854147493839264
587731512078958720,ELLIPTICAL,0.6162678599357605,0.3837321400642395
587731512079024256,ELLIPTICAL,0.6159107685089111,0.38408923149108887
587731512079155200,ELLIPTICAL,0.6126886606216431,0.38731133937835693
587731512079155328,ELLIPTICAL,0.6118006110191345,0.3881993889808655
587731512080597120,ELLIPTICAL,0.6074655950069427,0.39253440499305725
587731512081252480,ELLIPTICAL,0.6153998374938965,0.3846001625061035
587731512082366592,ELLIPTICAL,0.6170282363891602,0.38297176361083984
587731512083218560,ELLIPTICAL,0.6121831834316254,0.38781681656837463
587731512083218560,ELLIPTICAL,0.6124990284442902,0.38750097155570984
587731512083218560,ELLIPTICAL,0.6143625676631927,0.38563743233680725
587731512083218688,ELLIPTICAL,0.614342600107193,0.385657399892807
587731512083283968,ELLIPTICAL,0.6059515178203583,0.3940484821796417
587731512083283968,ELLIPTICAL,0.6061347126960754,0.39386528730392456
587731512083939584,ELLIPTICAL,0.614990621805191,0.38500937819480896
587731512084988160,ELLIPTICAL,0.6176130771636963,0.3823869228363037
587731512604164224,ELLIPTICAL,0.6147894263267517,0.3852105736732483
587731512604491904,ELLIPTICAL,0.6152017414569855,0.3847982585430145
587731512604819456,ELLIPTICAL,0.6095834374427795,0.39041656255722046
587731512605212800,ELLIPTICAL,0.6180287003517151,0.3819712996482849
587731512605409536,ELLIPTICAL,0.6197525560855865,0.38024744391441345
587731512605540480,ELLIPTICAL,0.6159588098526001,0.3840411901473999
587731512605671424,ELLIPTICAL,0.6130577623844147,0.3869422376155853
587731512605737088,ELLIPTICAL,0.6123990118503571,0.38760098814964294
587731512605802752,ELLIPTICAL,0.6161355674266815,0.3838644325733185
587731512605868288,ELLIPTICAL,0.618531346321106,0.38146865367889404
587731512605933952,ELLIPTICAL,0.6101890802383423,0.3898109197616577
587731512606130304,ELLIPTICAL,0.6163485646247864,0.3836514353752136
587731512606130304,ELLIPTICAL,0.6123092472553253,0.3876907527446747
587731512606130304,ELLIPTICAL,0.6172849535942078,0.38271504640579224
587731512606261376,ELLIPTICAL,0.613705188035965,0.38629481196403503
587731512606326912,ELLIPTICAL,0.6153055429458618,0.3846944570541382
587731512606392448,ELLIPTICAL,0.6131753027439117,0.38682469725608826
587731512606392448,ELLIPTICAL,0.6130428910255432,0.3869571089744568
587731512606392576,ELLIPTICAL,0.6161945164203644,0.3838054835796356
587731512606458112,ELLIPTICAL,0.6136620044708252,0.3863379955291748
587731512606589056,ELLIPTICAL,0.6144835948944092,0.3855164051055908
587731512608030848,ELLIPTICAL,0.615982323884964,0.384017676115036
587731512608555264,ELLIPTICAL,0.6110353469848633,0.3889646530151367
587731512608948352,ELLIPTICAL,0.6183824241161346,0.38161757588386536
587731512608948480,ELLIPTICAL,0.6148874759674072,0.3851125240325928
587731512609669120,ELLIPTICAL,0.6124450266361237,0.38755497336387634
587731512609931392,ELLIPTICAL,0.6100771129131317,0.3899228870868683
587731512609931392,ELLIPTICAL,0.614863246679306,0.38513675332069397
587731512610324480,ELLIPTICAL,0.6148429214954376,0.3851570785045624
587731512610324480,ELLIPTICAL,0.618468165397644,0.38153183460235596
587731512611176576,ELLIPTICAL,0.6147849857807159,0.38521501421928406
587731512612028544,ELLIPTICAL,0.6122213006019592,0.38777869939804077
587731512613208192,ELLIPTICAL,0.6148735284805298,0.3851264715194702
587731512613666944,ELLIPTICAL,0.6185609996318817,0.3814390003681183
587731512615829632,ELLIPTICAL,0.6145756244659424,0.3854243755340576
587731512616026240,ELLIPTICAL,0.6159188151359558,0.3840811848640442
587731512616747008,ELLIPTICAL,0.6074157655239105,0.3925842344760895
587731512616747008,ELLIPTICAL,0.6075820922851562,0.39241790771484375
587731512616747008,ELLIPTICAL,0.6121052801609039,0.38789471983909607
587731512616747136,ELLIPTICAL,0.6146355271339417,0.38536447286605835
587731512617206016,ELLIPTICAL,0.6131981313228607,0.3868018686771393
587731512619171968,ELLIPTICAL,0.6163438558578491,0.3836561441421509
587731512619827328,ELLIPTICAL,0.6106263995170593,0.3893736004829407
587731512619827328,ELLIPTICAL,0.6178995966911316,0.3821004033088684
587731512620089472,ELLIPTICAL,0.6135382056236267,0.3864617943763733
587731512620220672,ELLIPTICAL,0.6113723814487457,0.3886276185512543
587731512621465728,ELLIPTICAL,0.6126753091812134,0.3873246908187866
587731512621531520,ELLIPTICAL,0.6110109984874725,0.38898900151252747
587731513141166208,ELLIPTICAL,0.6157293021678925,0.38427069783210754
587731513141362816,ELLIPTICAL,0.617616206407547,0.382383793592453
587731513141493760,ELLIPTICAL,0.6167770624160767,0.38322293758392334
587731513141493760,ELLIPTICAL,0.6182118058204651,0.3817881941795349
587731513142018048,ELLIPTICAL,0.6146946847438812,0.3853053152561188
587731513142018176,ELLIPTICAL,0.6141563057899475,0.3858436942100525
587731513142018176,ELLIPTICAL,0.6115836501121521,0.3884163498878479
587731513142083840,ELLIPTICAL,0.6163981854915619,0.3836018145084381
587731513142542464,ELLIPTICAL,0.6162372529506683,0.38376274704933167
587731513142542592,ELLIPTICAL,0.615312784910202,0.384687215089798
587731513142608000,ELLIPTICAL,0.6113299131393433,0.38867008686065674
587731513142608128,ELLIPTICAL,0.6125055253505707,0.3874944746494293
587731513142608128,ELLIPTICAL,0.6129449307918549,0.38705506920814514
587731513142608128,ELLIPTICAL,0.6176529228687286,0.38234707713127136
587731513142673408,ELLIPTICAL,0.6116396486759186,0.3883603513240814
587731513142673536,ELLIPTICAL,0.6092444360256195,0.3907555639743805
587731513142673536,ELLIPTICAL,0.6133953034877777,0.3866046965122223
587731513142673536,ELLIPTICAL,0.613055408000946,0.38694459199905396
587731513142673664,ELLIPTICAL,0.6171562373638153,0.3828437626361847
587731513142673664,ELLIPTICAL,0.6139521300792694,0.3860478699207306
587731513142673792,ELLIPTICAL,0.6133666336536407,0.38663336634635925
587731513142739072,ELLIPTICAL,0.6110824048519135,0.38891759514808655
587731513142739072,ELLIPTICAL,0.61878502368927,0.38121497631073
587731513142739072,ELLIPTICAL,0.6158522963523865,0.3841477036476135
587731513142870144,ELLIPTICAL,0.6113676428794861,0.3886323571205139
587731513143197824,ELLIPTICAL,0.6125473976135254,0.3874526023864746
587731513145229824,ELLIPTICAL,0.6155255436897278,0.3844744563102722
587731513145426048,ELLIPTICAL,0.6166131496429443,0.38338685035705566
