OBJID,filename,filepath,pred_class_idx,pred_label,confidence
587722952231026688,587722952231026688_ra238.203400_dec-0.524972.jpg,unknown_sdss_cutouts\587722952231026688_ra238.203400_dec-0.524972.jpg,1,SPIRAL,0.9998307228088379
587722952231551232,587722952231551232_ra239.382800_dec-0.467667.jpg,unknown_sdss_cutouts\587722952231551232_ra239.382800_dec-0.467667.jpg,1,SPIRAL,0.9025465250015259
587722952231616768,587722952231616768_ra239.520500_dec-0.575139.jpg,unknown_sdss_cutouts\587722952231616768_ra239.520500_dec-0.575139.jpg,1,SPIRAL,0.9774975180625916
587722952231616768,587722952231616768_ra239.520800_dec-0.585000.jpg,unknown_sdss_cutouts\587722952231616768_ra239.520800_dec-0.585000.jpg,1,SPIRAL,0.534727156162262
587722952231616896,587722952231616896_ra239.623500_dec-0.551417.jpg,unknown_sdss_cutouts\587722952231616896_ra239.623500_dec-0.551417.jpg,0,ELLIPTICAL,0.5754314661026001
587722952231682304,587722952231682304_ra239.679100_dec-0.448778.jpg,unknown_sdss_cutouts\587722952231682304_ra239.679100_dec-0.448778.jpg,1,SPIRAL,0.9950976967811584
587722952231682304,587722952231682304_ra239.698500_dec-0.450361.jpg,unknown_sdss_cutouts\587722952231682304_ra239.698500_dec-0.450361.jpg,0,ELLIPTICAL,0.6635334491729736
587722952231682432,587722952231682432_ra239.782300_dec-0.553139.jpg,unknown_sdss_cutouts\587722952231682432_ra239.782300_dec-0.553139.jpg,1,SPIRAL,0.9986965656280518
587722952231682432,587722952231682432_ra239.792100_dec-0.600639.jpg,unknown_sdss_cutouts\587722952231682432_ra239.792100_dec-0.600639.jpg,1,SPIRAL,0.9317488670349121
587722952231813632,587722952231813632_ra240.082000_dec-0.616500.jpg,unknown_sdss_cutouts\587722952231813632_ra240.082000_dec-0.616500.jpg,1,SPIRAL,0.9304937124252319
587722952231878912,587722952231878912_ra240.169700_dec-0.525528.jpg,unknown_sdss_cutouts\587722952231878912_ra240.169700_dec-0.525528.jpg,0,ELLIPTICAL,0.776546835899353
587722952231879168,587722952231879168_ra240.185500_dec-0.568806.jpg,unknown_sdss_cutouts\587722952231879168_ra240.185500_dec-0.568806.jpg,1,SPIRAL,0.9666664004325867
587722952231944192,587722952231944192_ra240.269700_dec-0.537389.jpg,unknown_sdss_cutouts\587722952231944192_ra240.269700_dec-0.537389.jpg,0,ELLIPTICAL,0.5710580348968506
587722952231944320,587722952231944320_ra240.358900_dec-0.511167.jpg,unknown_sdss_cutouts\587722952231944320_ra240.358900_dec-0.511167.jpg,1,SPIRAL,0.9024364352226257
587722952231944576,587722952231944576_ra240.293300_dec-0.609639.jpg,unknown_sdss_cutouts\587722952231944576_ra240.293300_dec-0.609639.jpg,1,SPIRAL,0.990431010723114
587722952231944576,587722952231944576_ra240.306300_dec-0.586556.jpg,unknown_sdss_cutouts\587722952231944576_ra240.306300_dec-0.586556.jpg,1,SPIRAL,0.9998435974121094
587722952232075392,587722952232075392_ra240.629200_dec-0.598000.jpg,unknown_sdss_cutouts\587722952232075392_ra240.629200_dec-0.598000.jpg,0,ELLIPTICAL,0.6332671642303467
587722952232075520,587722952232075520_ra240.581800_dec-0.432667.jpg,unknown_sdss_cutouts\587722952232075520_ra240.581800_dec-0.432667.jpg,1,SPIRAL,0.9702545404434204
587722952232075520,587722952232075520_ra240.607500_dec-0.619000.jpg,unknown_sdss_cutouts\587722952232075520_ra240.607500_dec-0.619000.jpg,1,SPIRAL,0.7871254086494446
587722952232075648,587722952232075648_ra240.664800_dec-0.506750.jpg,unknown_sdss_cutouts\587722952232075648_ra240.664800_dec-0.506750.jpg,1,SPIRAL,0.8820891976356506
587722952232075648,587722952232075648_ra240.666500_dec-0.452083.jpg,unknown_sdss_cutouts\587722952232075648_ra240.666500_dec-0.452083.jpg,1,SPIRAL,0.7320511341094971
587722952232206336,587722952232206336_ra240.878000_dec-0.437944.jpg,unknown_sdss_cutouts\587722952232206336_ra240.878000_dec-0.437944.jpg,1,SPIRAL,0.7783113718032837
587722952232206720,587722952232206720_ra240.898100_dec-0.479361.jpg,unknown_sdss_cutouts\587722952232206720_ra240.898100_dec-0.479361.jpg,1,SPIRAL,0.8538388013839722
587722952232206848,587722952232206848_ra240.946100_dec-0.602250.jpg,unknown_sdss_cutouts\587722952232206848_ra240.946100_dec-0.602250.jpg,1,SPIRAL,0.8647868037223816
587722952232206848,587722952232206848_ra240.970900_dec-0.497000.jpg,unknown_sdss_cutouts\587722952232206848_ra240.970900_dec-0.497000.jpg,0,ELLIPTICAL,0.9252151846885681
587722952232272256,587722952232272256_ra241.082700_dec-0.501583.jpg,unknown_sdss_cutouts\587722952232272256_ra241.082700_dec-0.501583.jpg,1,SPIRAL,0.9960095286369324
587722952232337664,587722952232337664_ra241.260900_dec-0.426639.jpg,unknown_sdss_cutouts\587722952232337664_ra241.260900_dec-0.426639.jpg,0,ELLIPTICAL,0.7472177743911743
587722952232337792,587722952232337792_ra241.164900_dec-0.425056.jpg,unknown_sdss_cutouts\587722952232337792_ra241.164900_dec-0.425056.jpg,1,SPIRAL,0.9898909330368042
587722952232403328,587722952232403328_ra241.320600_dec-0.488056.jpg,unknown_sdss_cutouts\587722952232403328_ra241.320600_dec-0.488056.jpg,1,SPIRAL,0.9976812601089478
587722952232468480,587722952232468480_ra241.474200_dec-0.550444.jpg,unknown_sdss_cutouts\587722952232468480_ra241.474200_dec-0.550444.jpg,0,ELLIPTICAL,0.7886953353881836
587722952232468992,587722952232468992_ra241.499300_dec-0.470528.jpg,unknown_sdss_cutouts\587722952232468992_ra241.499300_dec-0.470528.jpg,1,SPIRAL,0.9982556700706482
587722952232534272,587722952232534272_ra241.744000_dec-0.595667.jpg,unknown_sdss_cutouts\587722952232534272_ra241.744000_dec-0.595667.jpg,1,SPIRAL,0.9719823598861694
587722952232599936,587722952232599936_ra241.829200_dec-0.443972.jpg,unknown_sdss_cutouts\587722952232599936_ra241.829200_dec-0.443972.jpg,1,SPIRAL,0.9962442517280579
587722952232599936,587722952232599936_ra241.841100_dec-0.428806.jpg,unknown_sdss_cutouts\587722952232599936_ra241.841100_dec-0.428806.jpg,1,SPIRAL,0.973676323890686
587722952232599936,587722952232599936_ra241.845000_dec-0.472806.jpg,unknown_sdss_cutouts\587722952232599936_ra241.845000_dec-0.472806.jpg,1,SPIRAL,0.7243671417236328
587722952232600064,587722952232600064_ra241.880500_dec-0.499361.jpg,unknown_sdss_cutouts\587722952232600064_ra241.880500_dec-0.499361.jpg,0,ELLIPTICAL,0.5201296806335449
587722952232665472,587722952232665472_ra241.912300_dec-0.435583.jpg,unknown_sdss_cutouts\587722952232665472_ra241.912300_dec-0.435583.jpg,1,SPIRAL,0.590177595615387
587722952232730752,587722952232730752_ra242.119200_dec-0.596222.jpg,unknown_sdss_cutouts\587722952232730752_ra242.119200_dec-0.596222.jpg,1,SPIRAL,0.8511521816253662
587722952232731264,587722952232731264_ra242.194000_dec-0.477528.jpg,unknown_sdss_cutouts\587722952232731264_ra242.194000_dec-0.477528.jpg,1,SPIRAL,0.7980868220329285
587722952232796544,587722952232796544_ra242.212200_dec-0.491361.jpg,unknown_sdss_cutouts\587722952232796544_ra242.212200_dec-0.491361.jpg,0,ELLIPTICAL,0.6071130037307739
587722952232796672,587722952232796672_ra242.232600_dec-0.471361.jpg,unknown_sdss_cutouts\587722952232796672_ra242.232600_dec-0.471361.jpg,1,SPIRAL,0.971588671207428
587722952232796672,587722952232796672_ra242.274700_dec-0.574639.jpg,unknown_sdss_cutouts\587722952232796672_ra242.274700_dec-0.574639.jpg,1,SPIRAL,0.9988364577293396
587722952232796800,587722952232796800_ra242.304000_dec-0.506556.jpg,unknown_sdss_cutouts\587722952232796800_ra242.304000_dec-0.506556.jpg,1,SPIRAL,0.6265465021133423
587722952232796800,587722952232796800_ra242.317300_dec-0.481861.jpg,unknown_sdss_cutouts\587722952232796800_ra242.317300_dec-0.481861.jpg,0,ELLIPTICAL,0.8652676939964294
587722952232861952,587722952232861952_ra242.363000_dec-0.493056.jpg,unknown_sdss_cutouts\587722952232861952_ra242.363000_dec-0.493056.jpg,1,SPIRAL,0.9553812146186829
587722952232861952,587722952232861952_ra242.364800_dec-0.554944.jpg,unknown_sdss_cutouts\587722952232861952_ra242.364800_dec-0.554944.jpg,1,SPIRAL,0.9513310790061951
587722952232862080,587722952232862080_ra242.390700_dec-0.419695.jpg,unknown_sdss_cutouts\587722952232862080_ra242.390700_dec-0.419695.jpg,1,SPIRAL,0.9597303867340088
587722952232927616,587722952232927616_ra242.507600_dec-0.533583.jpg,unknown_sdss_cutouts\587722952232927616_ra242.507600_dec-0.533583.jpg,1,SPIRAL,0.8002440929412842
587722952232927616,587722952232927616_ra242.559500_dec-0.560722.jpg,unknown_sdss_cutouts\587722952232927616_ra242.559500_dec-0.560722.jpg,0,ELLIPTICAL,0.93817538022995
587722952232927744,587722952232927744_ra242.611700_dec-0.439389.jpg,unknown_sdss_cutouts\587722952232927744_ra242.611700_dec-0.439389.jpg,1,SPIRAL,0.8487771153450012
587722952233124224,587722952233124224_ra242.954800_dec-0.446472.jpg,unknown_sdss_cutouts\587722952233124224_ra242.954800_dec-0.446472.jpg,1,SPIRAL,0.93098384141922
587722952233124352,587722952233124352_ra243.021000_dec-0.494583.jpg,unknown_sdss_cutouts\587722952233124352_ra243.021000_dec-0.494583.jpg,1,SPIRAL,0.8695117235183716
587722952233320960,587722952233320960_ra243.476100_dec-0.615056.jpg,unknown_sdss_cutouts\587722952233320960_ra243.476100_dec-0.615056.jpg,0,ELLIPTICAL,0.656440258026123
587722952233320960,587722952233320960_ra243.512000_dec-0.543167.jpg,unknown_sdss_cutouts\587722952233320960_ra243.512000_dec-0.543167.jpg,0,ELLIPTICAL,0.6362633109092712
587722952233320960,587722952233320960_ra243.522100_dec-0.534306.jpg,unknown_sdss_cutouts\587722952233320960_ra243.522100_dec-0.534306.jpg,1,SPIRAL,0.8485326766967773
587722952233517568,587722952233517568_ra243.932400_dec-0.566639.jpg,unknown_sdss_cutouts\587722952233517568_ra243.932400_dec-0.566639.jpg,1,SPIRAL,0.9984171986579895
587722952233648896,587722952233648896_ra244.284900_dec-0.455500.jpg,unknown_sdss_cutouts\587722952233648896_ra244.284900_dec-0.455500.jpg,0,ELLIPTICAL,0.8636769652366638
587722952233779712,587722952233779712_ra244.496800_dec-0.498417.jpg,unknown_sdss_cutouts\587722952233779712_ra244.496800_dec-0.498417.jpg,1,SPIRAL,0.9744369983673096
587722952233975936,587722952233975936_ra244.935500_dec-0.479250.jpg,unknown_sdss_cutouts\587722952233975936_ra244.935500_dec-0.479250.jpg,0,ELLIPTICAL,0.6053662300109863
587722952233976448,587722952233976448_ra244.925600_dec-0.455833.jpg,unknown_sdss_cutouts\587722952233976448_ra244.925600_dec-0.455833.jpg,1,SPIRAL,0.7619366645812988
587722952234041984,587722952234041984_ra245.151600_dec-0.505472.jpg,unknown_sdss_cutouts\587722952234041984_ra245.151600_dec-0.505472.jpg,1,SPIRAL,0.873740553855896
587722952234107392,587722952234107392_ra245.221700_dec-0.545694.jpg,unknown_sdss_cutouts\587722952234107392_ra245.221700_dec-0.545694.jpg,1,SPIRAL,0.7119319438934326
587722952234172800,587722952234172800_ra245.367300_dec-0.457083.jpg,unknown_sdss_cutouts\587722952234172800_ra245.367300_dec-0.457083.jpg,1,SPIRAL,0.7998945116996765
587722952234172928,587722952234172928_ra245.376700_dec-0.457028.jpg,unknown_sdss_cutouts\587722952234172928_ra245.376700_dec-0.457028.jpg,1,SPIRAL,0.985427737236023
587722952234173056,587722952234173056_ra245.458100_dec-0.527944.jpg,unknown_sdss_cutouts\587722952234173056_ra245.458100_dec-0.527944.jpg,1,SPIRAL,0.8883430361747742
587722952234238592,587722952234238592_ra245.584400_dec-0.590444.jpg,unknown_sdss_cutouts\587722952234238592_ra245.584400_dec-0.590444.jpg,1,SPIRAL,0.8870478868484497
587722952234369536,587722952234369536_ra245.848700_dec-0.425139.jpg,unknown_sdss_cutouts\587722952234369536_ra245.848700_dec-0.425139.jpg,1,SPIRAL,0.6612409353256226
587722952234369536,587722952234369536_ra245.875500_dec-0.438389.jpg,unknown_sdss_cutouts\587722952234369536_ra245.875500_dec-0.438389.jpg,1,SPIRAL,0.77391517162323
587722952234369664,587722952234369664_ra245.895100_dec-0.459222.jpg,unknown_sdss_cutouts\587722952234369664_ra245.895100_dec-0.459222.jpg,1,SPIRAL,0.6240870952606201
587722952234434688,587722952234434688_ra245.978500_dec-0.483472.jpg,unknown_sdss_cutouts\587722952234434688_ra245.978500_dec-0.483472.jpg,0,ELLIPTICAL,0.9645135998725891
587722952234434944,587722952234434944_ra246.081500_dec-0.574889.jpg,unknown_sdss_cutouts\587722952234434944_ra246.081500_dec-0.574889.jpg,1,SPIRAL,0.7136834859848022
587722952234500864,587722952234500864_ra246.220100_dec-0.454583.jpg,unknown_sdss_cutouts\587722952234500864_ra246.220100_dec-0.454583.jpg,1,SPIRAL,0.7265594005584717
587722952234566016,587722952234566016_ra246.252700_dec-0.477528.jpg,unknown_sdss_cutouts\587722952234566016_ra246.252700_dec-0.477528.jpg,1,SPIRAL,0.8288891911506653
587722952234566272,587722952234566272_ra246.314300_dec-0.540945.jpg,unknown_sdss_cutouts\587722952234566272_ra246.314300_dec-0.540945.jpg,0,ELLIPTICAL,0.523227334022522
587722952234631296,587722952234631296_ra246.446800_dec-0.585389.jpg,unknown_sdss_cutouts\587722952234631296_ra246.446800_dec-0.585389.jpg,1,SPIRAL,0.5993613004684448
587722952234631936,587722952234631936_ra246.515100_dec-0.590111.jpg,unknown_sdss_cutouts\587722952234631936_ra246.515100_dec-0.590111.jpg,0,ELLIPTICAL,0.558266282081604
587722952234762240,587722952234762240_ra246.695600_dec-0.510111.jpg,unknown_sdss_cutouts\587722952234762240_ra246.695600_dec-0.510111.jpg,1,SPIRAL,0.9556979537010193
587722952234762624,587722952234762624_ra246.782100_dec-0.492445.jpg,unknown_sdss_cutouts\587722952234762624_ra246.782100_dec-0.492445.jpg,1,SPIRAL,0.7500432729721069
587722952234828416,587722952234828416_ra246.888100_dec-0.536389.jpg,unknown_sdss_cutouts\587722952234828416_ra246.888100_dec-0.536389.jpg,1,SPIRAL,0.9846381545066833
587722952235352320,587722952235352320_ra248.120300_dec-0.478861.jpg,unknown_sdss_cutouts\587722952235352320_ra248.120300_dec-0.478861.jpg,0,ELLIPTICAL,0.7545782327651978
587722952235417728,587722952235417728_ra248.219000_dec-0.426167.jpg,unknown_sdss_cutouts\587722952235417728_ra248.219000_dec-0.426167.jpg,0,ELLIPTICAL,0.787396252155304
587722952235680512,587722952235680512_ra248.894500_dec-0.452333.jpg,unknown_sdss_cutouts\587722952235680512_ra248.894500_dec-0.452333.jpg,1,SPIRAL,0.7559813857078552
587722952235745408,587722952235745408_ra248.965100_dec-0.547028.jpg,unknown_sdss_cutouts\587722952235745408_ra248.965100_dec-0.547028.jpg,1,SPIRAL,0.5129766464233398
587722952235942656,587722952235942656_ra249.496500_dec-0.498472.jpg,unknown_sdss_cutouts\587722952235942656_ra249.496500_dec-0.498472.jpg,1,SPIRAL,0.9423224925994873
587722952236007552,587722952236007552_ra249.628800_dec-0.478056.jpg,unknown_sdss_cutouts\587722952236007552_ra249.628800_dec-0.478056.jpg,0,ELLIPTICAL,0.5918436646461487
587722952768094464,587722952768094464_ra238.736700_dec-0.209389.jpg,unknown_sdss_cutouts\587722952768094464_ra238.736700_dec-0.209389.jpg,1,SPIRAL,0.9647119641304016
587722952768225792,587722952768225792_ra239.018400_dec-0.092306.jpg,unknown_sdss_cutouts\587722952768225792_ra239.018400_dec-0.092306.jpg,1,SPIRAL,0.6447684168815613
587722952768291072,587722952768291072_ra239.112100_dec-0.021833.jpg,unknown_sdss_cutouts\587722952768291072_ra239.112100_dec-0.021833.jpg,1,SPIRAL,0.6102666854858398
587722952768356480,587722952768356480_ra239.261600_dec-0.041639.jpg,unknown_sdss_cutouts\587722952768356480_ra239.261600_dec-0.041639.jpg,0,ELLIPTICAL,0.9302288293838501
587722952768487680,587722952768487680_ra239.514900_dec-0.124250.jpg,unknown_sdss_cutouts\587722952768487680_ra239.514900_dec-0.124250.jpg,1,SPIRAL,0.9782183170318604
587722952768684288,587722952768684288_ra239.969600_dec-0.013806.jpg,unknown_sdss_cutouts\587722952768684288_ra239.969600_dec-0.013806.jpg,1,SPIRAL,0.9962247014045715
587722952768749568,587722952768749568_ra240.137000_dec-0.166278.jpg,unknown_sdss_cutouts\587722952768749568_ra240.137000_dec-0.166278.jpg,1,SPIRAL,0.8623455166816711
587722952768750208,587722952768750208_ra240.231800_dec-0.081389.jpg,unknown_sdss_cutouts\587722952768750208_ra240.231800_dec-0.081389.jpg,1,SPIRAL,0.8779575228691101
587722952768815616,587722952768815616_ra240.370000_dec-0.086389.jpg,unknown_sdss_cutouts\587722952768815616_ra240.370000_dec-0.086389.jpg,1,SPIRAL,0.9940912127494812
587722952768946560,587722952768946560_ra240.568000_dec-0.150972.jpg,unknown_sdss_cutouts\587722952768946560_ra240.568000_dec-0.150972.jpg,1,SPIRAL,0.9228304624557495
587722952768946688,587722952768946688_ra240.653700_dec-0.151917.jpg,unknown_sdss_cutouts\587722952768946688_ra240.653700_dec-0.151917.jpg,0,ELLIPTICAL,0.973118007183075
587722952768946688,587722952768946688_ra240.665500_dec-0.086528.jpg,unknown_sdss_cutouts\587722952768946688_ra240.665500_dec-0.086528.jpg,0,ELLIPTICAL,0.6242520213127136
587722952769012352,587722952769012352_ra240.825700_dec-0.036056.jpg,unknown_sdss_cutouts\587722952769012352_ra240.825700_dec-0.036056.jpg,1,SPIRAL,0.9433409571647644
587722952769077248,587722952769077248_ra240.882800_dec-0.149111.jpg,unknown_sdss_cutouts\587722952769077248_ra240.882800_dec-0.149111.jpg,1,SPIRAL,0.5938067436218262
587722952769077632,587722952769077632_ra240.888500_dec-0.127889.jpg,unknown_sdss_cutouts\587722952769077632_ra240.888500_dec-0.127889.jpg,1,SPIRAL,0.540665328502655
587722952769077760,587722952769077760_ra240.977000_dec-0.011917.jpg,unknown_sdss_cutouts\587722952769077760_ra240.977000_dec-0.011917.jpg,0,ELLIPTICAL,0.8991261124610901
587722952769142912,587722952769142912_ra241.108700_dec-0.101167.jpg,unknown_sdss_cutouts\587722952769142912_ra241.108700_dec-0.101167.jpg,1,SPIRAL,0.9389713406562805
587722952769142912,587722952769142912_ra241.109200_dec-0.101417.jpg,unknown_sdss_cutouts\587722952769142912_ra241.109200_dec-0.101417.jpg,1,SPIRAL,0.9557400941848755
587722952769143168,587722952769143168_ra241.080500_dec-0.015000.jpg,unknown_sdss_cutouts\587722952769143168_ra241.080500_dec-0.015000.jpg,1,SPIRAL,0.9040642976760864
587722952769208448,587722952769208448_ra241.229500_dec-0.081750.jpg,unknown_sdss_cutouts\587722952769208448_ra241.229500_dec-0.081750.jpg,1,SPIRAL,0.7210323214530945
587722952769208704,587722952769208704_ra241.219900_dec-0.038528.jpg,unknown_sdss_cutouts\587722952769208704_ra241.219900_dec-0.038528.jpg,1,SPIRAL,0.8660441637039185
587722952769208704,587722952769208704_ra241.222500_dec-0.047472.jpg,unknown_sdss_cutouts\587722952769208704_ra241.222500_dec-0.047472.jpg,0,ELLIPTICAL,0.862148642539978
587722952769208832,587722952769208832_ra241.288900_dec-0.196194.jpg,unknown_sdss_cutouts\587722952769208832_ra241.288900_dec-0.196194.jpg,1,SPIRAL,0.8283502459526062
587722952769208832,587722952769208832_ra241.302000_dec-0.070917.jpg,unknown_sdss_cutouts\587722952769208832_ra241.302000_dec-0.070917.jpg,1,SPIRAL,0.7285864949226379
587722952769274240,587722952769274240_ra241.345200_dec-0.038389.jpg,unknown_sdss_cutouts\587722952769274240_ra241.345200_dec-0.038389.jpg,1,SPIRAL,0.9606243371963501
587722952769274368,587722952769274368_ra241.408300_dec-0.064222.jpg,unknown_sdss_cutouts\587722952769274368_ra241.408300_dec-0.064222.jpg,1,SPIRAL,0.9345052242279053
587722952769340032,587722952769340032_ra241.578200_dec-0.035917.jpg,unknown_sdss_cutouts\587722952769340032_ra241.578200_dec-0.035917.jpg,1,SPIRAL,0.5825964212417603
587722952769405056,587722952769405056_ra241.660200_dec-0.155556.jpg,unknown_sdss_cutouts\587722952769405056_ra241.660200_dec-0.155556.jpg,1,SPIRAL,0.9335426688194275
587722952769405056,587722952769405056_ra241.694100_dec-0.198917.jpg,unknown_sdss_cutouts\587722952769405056_ra241.694100_dec-0.198917.jpg,1,SPIRAL,0.9294103980064392
587722952769405184,587722952769405184_ra241.717700_dec-0.005222.jpg,unknown_sdss_cutouts\587722952769405184_ra241.717700_dec-0.005222.jpg,1,SPIRAL,0.9826674461364746
587722952769405440,587722952769405440_ra241.745600_dec-0.207111.jpg,unknown_sdss_cutouts\587722952769405440_ra241.745600_dec-0.207111.jpg,1,SPIRAL,0.9455137848854065
587722952769470592,587722952769470592_ra241.806500_dec-0.078778.jpg,unknown_sdss_cutouts\587722952769470592_ra241.806500_dec-0.078778.jpg,0,ELLIPTICAL,0.966636061668396
587722952769470976,587722952769470976_ra241.846000_dec-0.164583.jpg,unknown_sdss_cutouts\587722952769470976_ra241.846000_dec-0.164583.jpg,1,SPIRAL,0.9866616129875183
587722952769471104,587722952769471104_ra241.854500_dec-0.166167.jpg,unknown_sdss_cutouts\587722952769471104_ra241.854500_dec-0.166167.jpg,1,SPIRAL,0.829860508441925
587722952769732864,587722952769732864_ra242.435400_dec-0.070111.jpg,unknown_sdss_cutouts\587722952769732864_ra242.435400_dec-0.070111.jpg,1,SPIRAL,0.59493088722229
587722952769732992,587722952769732992_ra242.499000_dec-0.196028.jpg,unknown_sdss_cutouts\587722952769732992_ra242.499000_dec-0.196028.jpg,0,ELLIPTICAL,0.9172787666320801
587722952769733120,587722952769733120_ra242.446200_dec-0.018500.jpg,unknown_sdss_cutouts\587722952769733120_ra242.446200_dec-0.018500.jpg,1,SPIRAL,0.9689987301826477
587722952769733120,587722952769733120_ra242.446300_dec-0.084333.jpg,unknown_sdss_cutouts\587722952769733120_ra242.446300_dec-0.084333.jpg,1,SPIRAL,0.6871311664581299
587722952769798272,587722952769798272_ra242.544500_dec-0.176944.jpg,unknown_sdss_cutouts\587722952769798272_ra242.544500_dec-0.176944.jpg,0,ELLIPTICAL,0.9139661192893982
587722952769864064,587722952769864064_ra242.719800_dec-0.005417.jpg,unknown_sdss_cutouts\587722952769864064_ra242.719800_dec-0.005417.jpg,1,SPIRAL,0.9999906420707703
587722952769864064,587722952769864064_ra242.724500_dec-0.037583.jpg,unknown_sdss_cutouts\587722952769864064_ra242.724500_dec-0.037583.jpg,1,SPIRAL,0.546871542930603
587722952769929728,587722952769929728_ra242.829300_dec-0.094389.jpg,unknown_sdss_cutouts\587722952769929728_ra242.829300_dec-0.094389.jpg,0,ELLIPTICAL,0.9772295355796814
587722952769929728,587722952769929728_ra242.844400_dec-0.075639.jpg,unknown_sdss_cutouts\587722952769929728_ra242.844400_dec-0.075639.jpg,1,SPIRAL,0.6443321108818054
587722952769929856,587722952769929856_ra242.898800_dec-0.015444.jpg,unknown_sdss_cutouts\587722952769929856_ra242.898800_dec-0.015444.jpg,1,SPIRAL,0.9980040788650513
587722952769929984,587722952769929984_ra242.944100_dec-0.034444.jpg,unknown_sdss_cutouts\587722952769929984_ra242.944100_dec-0.034444.jpg,1,SPIRAL,0.9746254086494446
587722952769995264,587722952769995264_ra242.975200_dec-0.054972.jpg,unknown_sdss_cutouts\587722952769995264_ra242.975200_dec-0.054972.jpg,1,SPIRAL,0.9842835068702698
587722952769995392,587722952769995392_ra243.076400_dec-0.051250.jpg,unknown_sdss_cutouts\587722952769995392_ra243.076400_dec-0.051250.jpg,1,SPIRAL,0.9903340339660645
587722952770060544,587722952770060544_ra243.236800_dec-0.096250.jpg,unknown_sdss_cutouts\587722952770060544_ra243.236800_dec-0.096250.jpg,1,SPIRAL,0.9991732835769653
587722952770060544,587722952770060544_ra243.237000_dec-0.100194.jpg,unknown_sdss_cutouts\587722952770060544_ra243.237000_dec-0.100194.jpg,1,SPIRAL,0.9996305704116821
587722952770060928,587722952770060928_ra243.235600_dec-0.124889.jpg,unknown_sdss_cutouts\587722952770060928_ra243.235600_dec-0.124889.jpg,1,SPIRAL,0.7034946084022522
587722952770126336,587722952770126336_ra243.391800_dec-0.116944.jpg,unknown_sdss_cutouts\587722952770126336_ra243.391800_dec-0.116944.jpg,1,SPIRAL,0.7485185265541077
587722952770192000,587722952770192000_ra243.520600_dec-0.119667.jpg,unknown_sdss_cutouts\587722952770192000_ra243.520600_dec-0.119667.jpg,1,SPIRAL,0.9643028974533081
587722952770192000,587722952770192000_ra243.542300_dec-0.037833.jpg,unknown_sdss_cutouts\587722952770192000_ra243.542300_dec-0.037833.jpg,1,SPIRAL,0.687917172908783
587722952770257408,587722952770257408_ra243.583200_dec-0.031556.jpg,unknown_sdss_cutouts\587722952770257408_ra243.583200_dec-0.031556.jpg,0,ELLIPTICAL,0.8570095896720886
587722952770519168,587722952770519168_ra244.241500_dec-0.048444.jpg,unknown_sdss_cutouts\587722952770519168_ra244.241500_dec-0.048444.jpg,0,ELLIPTICAL,0.5414096117019653
587722952770584704,587722952770584704_ra244.323100_dec-0.206889.jpg,unknown_sdss_cutouts\587722952770584704_ra244.323100_dec-0.206889.jpg,0,ELLIPTICAL,0.7441190481185913
587722952770650624,587722952770650624_ra244.490000_dec-0.189083.jpg,unknown_sdss_cutouts\587722952770650624_ra244.490000_dec-0.189083.jpg,1,SPIRAL,0.7637875080108643
587722952770650880,587722952770650880_ra244.581500_dec-0.017083.jpg,unknown_sdss_cutouts\587722952770650880_ra244.581500_dec-0.017083.jpg,1,SPIRAL,0.8563312888145447
587722952770781952,587722952770781952_ra244.875600_dec-0.038528.jpg,unknown_sdss_cutouts\587722952770781952_ra244.875600_dec-0.038528.jpg,1,SPIRAL,0.9998454451560974
587722952770912896,587722952770912896_ra245.123700_dec-0.184778.jpg,unknown_sdss_cutouts\587722952770912896_ra245.123700_dec-0.184778.jpg,1,SPIRAL,0.6502155065536499
587722952771043456,587722952771043456_ra245.381900_dec-0.072361.jpg,unknown_sdss_cutouts\587722952771043456_ra245.381900_dec-0.072361.jpg,0,ELLIPTICAL,0.9763713479042053
587722952771044096,587722952771044096_ra245.487000_dec-0.125444.jpg,unknown_sdss_cutouts\587722952771044096_ra245.487000_dec-0.125444.jpg,1,SPIRAL,0.755305290222168
587722952771240448,587722952771240448_ra245.797300_dec-0.109278.jpg,unknown_sdss_cutouts\587722952771240448_ra245.797300_dec-0.109278.jpg,1,SPIRAL,0.6611945629119873
587722952771371520,587722952771371520_ra246.104700_dec-0.091389.jpg,unknown_sdss_cutouts\587722952771371520_ra246.104700_dec-0.091389.jpg,1,SPIRAL,0.9054201245307922
587722952771568384,587722952771568384_ra246.605500_dec-0.063444.jpg,unknown_sdss_cutouts\587722952771568384_ra246.605500_dec-0.063444.jpg,1,SPIRAL,0.9508837461471558
587722952771568384,587722952771568384_ra246.620100_dec-0.020250.jpg,unknown_sdss_cutouts\587722952771568384_ra246.620100_dec-0.020250.jpg,1,SPIRAL,0.7667366862297058
587722952771633792,587722952771633792_ra246.744600_dec-0.193500.jpg,unknown_sdss_cutouts\587722952771633792_ra246.744600_dec-0.193500.jpg,1,SPIRAL,0.9369128942489624
587722952771764992,587722952771764992_ra247.037400_dec-0.052278.jpg,unknown_sdss_cutouts\587722952771764992_ra247.037400_dec-0.052278.jpg,1,SPIRAL,0.6653146147727966
587722952771896064,587722952771896064_ra247.391600_dec-0.178861.jpg,unknown_sdss_cutouts\587722952771896064_ra247.391600_dec-0.178861.jpg,1,SPIRAL,0.9836312532424927
